time,hr,freq_hz,duration
459900,73.54430276379196,1.2257383793965326,842.0
460715,74.1636545095472,1.2360609084924534,815.0
461524,76.88694011154564,1.281449001859094,809.0
462304,80.01696771042324,1.333616128507054,780.0
463053,80.83745841446246,1.3472909735743743,749.0
463795,80.70782779242036,1.345130463207006,742.0
464538,78.97509685905125,1.316251614317521,743.0
465297,75.39499455691819,1.2565832426153032,759.0
466092,70.81126445302141,1.18018774088369,795.0
466939,68.05722790397529,1.1342871317329215,847.0
467820,71.18741000408107,1.1864568334013512,881.0
468662,75.20180452501158,1.253363408750193,842.0
469459,75.45235525780303,1.2575392542967172,797.0
470254,77.31526415575135,1.288587735929189,795.0
471030,79.09714552694525,1.3182857587824208,776.0
471788,79.62611995273038,1.3271019992121729,758.0
472541,76.56587330010882,1.276097888335147,753.0
473324,74.51947942350152,1.2419913237250253,783.0
474129,73.58192436622473,1.2263654061037454,805.0
474944,71.03265246417686,1.1838775410696143,815.0
475788,69.41504132832218,1.1569173554720362,844.0
476652,69.89695505315038,1.1649492508858397,864.0
477510,69.94202375993483,1.1657003959989138,858.0
478367,71.04782081132636,1.1841303468554394,857.0
479211,71.6818444015025,1.1946974066917084,844.0
480048,71.14237115048383,1.185706185841397,837.0
480891,72.0388566837037,1.2006476113950617,843.0
481723,74.66195379868361,1.2443658966447269,832.0
482526,77.21850329234357,1.2869750548723928,803.0
483303,76.87688101023545,1.2812813501705909,777.0
484083,78.20651741785203,1.3034419569642004,780.0
484850,80.48880357058258,1.3414800595097096,767.0
485595,80.16112466789394,1.336018744464899,745.0
486343,79.78881617661739,1.3298136029436232,748.0
487094,78.02942778414254,1.3004904630690424,751.0
487862,77.79873955218613,1.2966456592031022,768.0
488633,74.7071284037691,1.2451188067294852,771.0
489436,72.99306916816614,1.216551152802769,803.0
490257,75.51152468704359,1.2585254114507265,821.0
491051,73.54586262298005,1.2257643770496676,794.0
491866,73.07271406505347,1.2178785677508912,815.0
492687,75.93022968242039,1.26550382804034,821.0
493477,73.64488791813858,1.227414798635643,790.0
494291,73.63107510917713,1.2271845851529521,814.0
495105,75.62527875381322,1.2604213125635537,814.0
495898,75.96716203427046,1.266119367237841,793.0
496687,74.72915789788459,1.2454859649647432,789.0
497489,74.81175962656752,1.246862660442792,802.0
